Beat,Time,Line,Line with active holds,Limb annotation,Metadata,__time since prev downpress,__line repeats previous downpress line,__line repeats next downpress line,__time to next downpress,__num downpresses,__single hold ends immediately
199.9,99.91,`00010,`00010,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
200.1608,100.0404,`00001,`00001,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
200.4216,100.1708,`00100,`00100,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
200.6826,100.3013,`10000,`10000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
200.94340000000005,100.4317,`00001,`00001,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
201.2042,100.5621,`00100,`00100,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
201.4652,100.6926,`10000,`10000,r,,0.13049999999999784,False,False,0.13039999999999452,1,False
201.726,100.823,`01000,`01000,l,,0.13039999999999452,False,False,0.13040000000000873,1,False
201.9868,100.9534,`00100,`00100,r,,0.13040000000000873,False,False,0.13049999999999784,1,False
202.2478,101.0839,`10000,`10000,l,,0.13049999999999784,False,False,0.13039999999999452,1,False
202.5086,101.2143,`01000,`01000,r,,0.13039999999999452,False,False,0.13050000000001205,1,False
202.76960000000005,101.3448,`00200,`00200,l,,0.13050000000001205,False,False,0.26079999999998904,1,True
203.0304,101.4752,`00300,`00300,l,,0.13039999999999452,False,False,0.13039999999999452,0,False
203.2912,101.6056,`00010,`00010,r,,0.26079999999998904,False,False,0.13049999999999784,1,False
203.5522,101.7361,`01000,`01000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
203.813,101.8665,`00010,`00010,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
204.0738,101.9969,`00100,`00100,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
204.3348,102.1274,`00001,`00001,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
204.5956,102.2578,`20000,`20000,l,,0.13040000000000873,False,False,0.26089999999999236,1,True
204.8564,102.3882,`30000,`30000,l,,0.13039999999999452,False,False,0.13049999999999784,0,False
205.1174,102.5187,`00100,`00100,r,,0.26089999999999236,False,False,0.13040000000000873,1,False
205.3782,102.6491,`01000,`01000,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
205.639,102.7795,`00010,`00010,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
205.9,102.91,`01000,`01000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
206.1608,103.0404,`00100,`00100,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
206.4216,103.1708,`00010,`00010,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
206.6826,103.3013,`00001,`00001,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
206.94340000000005,103.4317,`00200,`00200,l,,0.13040000000000873,False,False,0.26089999999999236,1,True
207.2042,103.5621,`00300,`00300,l,,0.13039999999999452,False,False,0.13049999999999784,0,False
207.4652,103.6926,`00010,`00010,r,,0.26089999999999236,False,False,0.13039999999999452,1,False
207.726,103.823,`01000,`01000,l,,0.13039999999999452,False,False,0.13040000000000873,1,False
207.9868,103.9534,`00010,`00010,r,,0.13040000000000873,False,False,0.13049999999999784,1,False
208.2478,104.0839,`00100,`00100,l,,0.13049999999999784,False,False,0.13039999999999452,1,False
208.5086,104.2143,`01000,`01000,r,,0.13039999999999452,False,False,0.13050000000001205,1,False
208.76960000000005,104.3448,`10000,`10000,l,,0.13050000000001205,False,False,0.13039999999999452,1,False
209.0304,104.4752,`00100,`00100,r,,0.13039999999999452,False,False,0.13039999999999452,1,False
209.2912,104.6056,`01010,`01010,lr,,0.13039999999999452,False,False,0.26090000000000657,2,False
209.813,104.8665,`10000,`10000,l,,0.26090000000000657,False,False,0.13039999999999452,1,False
210.0738,104.9969,`00100,`00100,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
210.3348,105.1274,`10000,`10000,l,,0.13049999999999784,False,False,0.08689999999999998,1,False
210.5086,105.2143,`00001,`00001,r,,0.08689999999999998,False,False,0.0870000000000033,1,False
210.6826,105.3013,`00100,`00100,l,,0.0870000000000033,False,False,0.08689999999999998,1,False
210.8564,105.3882,`00020,`00020,r,,0.08689999999999998,False,False,0.13049999999999784,1,True
210.9868,105.4534,`00030,`00030,r,,0.06520000000000437,False,False,0.06529999999999347,0,False
211.1174,105.5187,`02000,`02000,l,,0.13049999999999784,False,False,0.13040000000000873,1,True
211.2478,105.5839,`03000,`03000,l,,0.06520000000000437,False,False,0.06520000000000437,0,False
211.3782,105.6491,`00001,`00001,r,,0.13040000000000873,False,False,0.09779999999999234,1,False
211.5738,105.7469,`00100,`00100,l,,0.09779999999999234,False,False,0.09790000000000987,1,False
211.76960000000005,105.8448,`00001,`00001,r,,0.09790000000000987,False,False,0.06519999999999015,1,False
211.9,105.91,`10000,`10000,l,,0.06519999999999015,False,False,0.09780000000000655,1,False
212.0956,106.0078,`00100,`00100,r,,0.09780000000000655,False,False,0.09779999999999234,1,False
212.2912,106.1056,`10000,`10000,l,,0.09779999999999234,False,False,0.06520000000000437,1,False
212.4216,106.1708,`00200,`00200,r,,0.06520000000000437,False,False,0.26090000000000657,1,True
212.6826,106.3013,`00300,`00300,r,,0.13049999999999784,False,False,0.13040000000000873,0,False
212.94340000000005,106.4317,`02000,`02000,l,,0.26090000000000657,False,False,0.13039999999999452,1,True
213.0738,106.4969,`03000,`03000,l,,0.06519999999999015,False,False,0.06520000000000437,0,False
213.2042,106.5621,`00020,`00020,r,,0.13039999999999452,False,False,0.13049999999999784,1,True
213.3348,106.6274,`00030,`00030,r,,0.06529999999999347,False,False,0.06520000000000437,0,False
213.4652,106.6926,`10000,`10000,l,,0.13049999999999784,False,False,0.13039999999999452,1,False
213.726,106.823,`01000,`01000,r,,0.13039999999999452,False,False,0.13040000000000873,1,False
213.9868,106.9534,`00100,`00100,l,,0.13040000000000873,False,False,0.13049999999999784,1,False
214.2478,107.0839,`00010,`00010,r,,0.13049999999999784,False,False,0.13039999999999452,1,False
214.5086,107.2143,`01000,`01000,l,,0.13039999999999452,False,False,0.13050000000001205,1,False
214.76960000000005,107.3448,`00100,`00100,r,,0.13050000000001205,False,False,0.13039999999999452,1,False
215.0304,107.4752,`10000,`10000,l,,0.13039999999999452,False,False,0.13039999999999452,1,False
215.2912,107.6056,`00001,`00001,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
215.5522,107.7361,`00010,`00010,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
215.813,107.8665,`00100,`00100,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
216.0738,107.9969,`01000,`01000,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
216.3348,108.1274,`00010,`00010,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
216.5956,108.2578,`00100,`00100,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
216.8564,108.3882,`00001,`00001,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
217.1174,108.5187,`10000,`10000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
217.3782,108.6491,`00100,`00100,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
217.639,108.7795,`01000,`01000,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
217.9,108.91,`10000,`10000,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
218.1608,109.0404,`00010,`00010,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
218.4216,109.1708,`00001,`00001,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
218.6826,109.3013,`00100,`00100,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
218.94340000000005,109.4317,`00010,`00010,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
219.2042,109.5621,`01000,`01000,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
219.4652,109.6926,`02020,`02020,lr,,0.13049999999999784,False,False,1.625,2,False
221.7152,110.8176,`03030,`03030,lr,,1.125,False,False,0.5,0,False
222.7152,111.3176,`10000,`10000,r,,1.625,False,False,0.125,1,False
222.9652,111.4426,`01000,`01000,l,,0.125,False,False,0.125,1,False
223.2152,111.5676,`00100,`00100,r,,0.125,False,False,0.125,1,False
223.4652,111.6926,`00010,`00010,l,,0.125,False,False,0.125,1,False
223.7152,111.8176,`00002,`00002,r,,0.125,False,True,0.5,1,True
223.9652,111.9426,`00003,`00003,r,,0.125,False,False,0.375,0,False
224.7152,112.3176,`00001,`00001,r,,0.5,True,False,0.125,1,False
224.9652,112.4426,`00010,`00010,r,,0.125,False,False,0.125,1,False
225.2152,112.5676,`00100,`00100,l,,0.125,False,False,0.125,1,False
225.4652,112.6926,`01000,`01000,r,,0.125,False,False,0.125,1,False
225.7152,112.8176,`10000,`10000,l,,0.125,False,False,0.125,1,False
225.9652,112.9426,`00100,`00100,r,,0.125,False,False,0.125,1,False
226.2152,113.0676,`01000,`01000,l,,0.125,False,True,0.125,1,False
226.4652,113.1926,`01000,`01000,l,,0.125,True,False,0.125,1,False
226.7152,113.3176,`00001,`00001,r,,0.125,False,False,0.125,1,False
226.9652,113.4426,`00100,`00100,l,,0.125,False,False,0.125,1,False
227.2152,113.5676,`00010,`00010,r,,0.125,False,True,0.125,1,False
227.4652,113.6926,`00010,`00010,r,,0.125,True,False,0.125,1,False
227.7152,113.8176,`01000,`01000,l,,0.125,False,False,0.125,1,False
227.9652,113.9426,`00100,`00100,r,,0.125,False,False,0.125,1,False
228.2152,114.0676,`10000,`10000,l,,0.125,False,True,0.125,1,False
228.4652,114.1926,`10000,`10000,l,,0.125,True,False,0.125,1,False
228.7152,114.3176,`00010,`00010,r,,0.125,False,False,0.125,1,False
228.9652,114.4426,`00100,`00100,l,,0.125,False,False,0.125,1,False
229.2152,114.5676,`00001,`00001,r,,0.125,False,True,0.125,1,False
229.4652,114.6926,`00001,`00001,r,,0.125,True,False,0.125,1,False
229.7152,114.8176,`20002,`20002,lr,,0.125,False,False,0.5,2,False
230.2152,115.0676,`30003,`30003,lr,,0.25,False,False,0.25,0,False
230.7152,115.3176,`00001,`00001,r,,0.5,False,False,0.125,1,False
230.9652,115.4426,`00010,`00010,l,,0.125,False,False,0.125,1,False
231.2152,115.5676,`00100,`00100,r,,0.125,False,False,0.125,1,False
231.4652,115.6926,`01000,`01000,l,,0.125,False,False,0.125,1,False
231.7152,115.8176,`20000,`20000,r,,0.125,False,True,0.5,1,True
231.9652,115.9426,`30000,`30000,r,,0.125,False,False,0.375,0,False
232.7152,116.3176,`10000,`10000,r,,0.5,True,False,0.125,1,False
232.9652,116.4426,`01000,`01000,l,,0.125,False,False,0.125,1,False
233.2152,116.5676,`00100,`00100,r,,0.125,False,False,0.125,1,False
233.4652,116.6926,`00010,`00010,l,,0.125,False,False,0.125,1,False
233.7152,116.8176,`00001,`00001,r,,0.125,False,True,0.125,1,False
233.9652,116.9426,`00001,`00001,r,,0.125,True,False,0.125,1,False
234.2152,117.0676,`01000,`01000,l,,0.125,False,True,0.125,1,False
234.4652,117.1926,`01000,`01000,l,,0.125,True,False,0.125,1,False
234.7152,117.3176,`00010,`00010,r,,0.125,False,True,0.125,1,False
234.9652,117.4426,`00010,`00010,r,,0.125,True,False,0.125,1,False
235.2152,117.5676,`10000,`10000,l,,0.125,False,True,0.125,1,False
235.4652,117.6926,`10000,`10000,l,,0.125,True,False,0.125,1,False
235.7152,117.8176,`00200,`00200,r,,0.125,False,False,0.125,1,True
235.8402,117.8801,`00300,`00300,r,,0.0625,False,False,0.0625,0,False
235.9652,117.9426,`02000,`02000,l,,0.125,False,False,0.125,1,True
236.0902,118.0051,`03000,`03000,l,,0.0625,False,False,0.0625,0,False
236.2152,118.0676,`00200,`00200,r,,0.125,False,False,0.125,1,True
236.3402,118.1301,`00300,`00300,r,,0.0625,False,False,0.0625,0,False
236.4652,118.1926,`00020,`00020,l,,0.125,False,False,0.125,1,True
236.5902,118.2551,`00030,`00030,l,,0.0625,False,False,0.0625,0,False
236.7152,118.3176,`00200,`00200,r,,0.125,False,False,0.125,1,True
236.8402,118.3801,`00300,`00300,r,,0.0625,False,False,0.0625,0,False
236.9652,118.4426,`02000,`02000,l,,0.125,False,False,0.125,1,True
237.0902,118.5051,`03000,`03000,l,,0.0625,False,False,0.0625,0,False
237.2152,118.5676,`00200,`00200,r,,0.125,False,False,0.125,1,True
237.3402,118.6301,`00300,`00300,r,,0.0625,False,False,0.0625,0,False
237.4652,118.6926,`20000,`20000,l,,0.125,False,False,0.125,1,False
237.7152,118.8176,`30001,`30001,lr,,0.125,False,False,0.5,1,False
238.7152,119.3176,`02020,`02020,lr,,0.5,False,False,-1.0,2,False
245.7152,122.8176,`03030,`03030,lr,,3.5,False,False,-1.0,0,False
